claim_id,policy_id,customer_id,policy_type,claim_date,claim_type,claim_amount,deductible,amount_paid,claim_status,incident_description
CLM-100438,POL-1004148,CUST-504148,Auto,2023-06-15,Liability,27950.7,2500.0,25450.7,Paid,Third-party property damage to a storefront fence.
CLM-100439,POL-1001183,CUST-501183,Home,2026-03-06,Fire,47920.55,500.0,47420.55,Paid,Grease fire in the kitchen caused severe cabinet and smoke damage.
CLM-100440,POL-1000485,CUST-500485,Boat,2026-03-30,Theft,10508.28,5000.0,5508.28,Paid,Outboard motor stolen from boat parked in driveway.
CLM-100441,POL-1000893,CUST-500893,Auto,2023-05-01,Uninsured Motorist,7745.75,250.0,7495.75,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100442,POL-1000805,CUST-500805,Umbrella,2022-11-20,Liability,219133.28,5000.0,214133.28,Paid,Defamation lawsuit settlement.
CLM-100443,POL-1000555,CUST-500555,Auto,2025-12-09,Collision,4786.81,5000.0,0.0,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-100444,POL-1003825,CUST-503825,Auto,2026-04-12,Comprehensive,13986.88,1000.0,12986.88,Paid,Hail storm caused extensive denting on hood and roof.
CLM-100445,POL-1001197,CUST-501197,Home,2023-02-20,Liability,42915.01,2500.0,40415.01,Paid,Guest tripped over a loose rug and fractured their wrist.
CLM-100446,POL-1001197,CUST-501197,Home,2024-06-28,Wind/Hail,27823.31,2500.0,0.0,Denied,Severe thunderstorm tore off several roof shingles.
CLM-100447,POL-1004253,CUST-504253,Auto,2022-10-29,Liability,13934.93,500.0,13434.93,Paid,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-100448,POL-1004058,CUST-504058,Life,2024-08-01,Death Benefit,1074000.0,500.0,1074000.0,Paid,Fatal cardiovascular event.
CLM-100449,POL-1001293,CUST-501293,Life,2023-01-15,Death Benefit,1828000.0,2500.0,0.0,Denied,Passed away due to natural causes.
CLM-100450,POL-1002221,CUST-502221,Auto,2023-11-18,Collision,6648.16,500.0,0.0,Denied,Rear-end collision at a traffic intersection.
CLM-100451,POL-1003504,CUST-503504,Home,2024-10-31,Water Damage,18668.05,250.0,18418.05,Paid,"Water heater failed, leaking water across the laundry room floor."
CLM-100452,POL-1003654,CUST-503654,Life,2024-05-21,Death Benefit,1966000.0,500.0,1966000.0,Paid,Passed away from complications of pneumonia.
CLM-100453,POL-1004758,CUST-504758,Motorcycle,2023-07-10,Comprehensive,4477.45,1000.0,3477.45,Paid,Motorcycle stolen from apartment complex parking lot.
CLM-100454,POL-1003006,CUST-503006,Auto,2024-08-23,Collision,4263.31,1000.0,3263.31,Paid,Rear-end collision at a traffic intersection.
CLM-100455,POL-1002093,CUST-502093,Home,2023-10-03,Water Damage,1875.55,1000.0,875.55,Paid,"Dishwasher overflowed, damaging kitchen hardwood floors."
CLM-100456,POL-1002187,CUST-502187,Auto,2023-08-27,Collision,10336.23,250.0,10086.23,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-100457,POL-1002187,CUST-502187,Auto,2025-11-10,Uninsured Motorist,728.78,250.0,478.78,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100458,POL-1003036,CUST-503036,Auto,2024-03-26,Uninsured Motorist,1856.03,2500.0,0.0,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100459,POL-1003918,CUST-503918,Auto,2025-11-24,Collision,15119.77,1000.0,14119.77,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-100460,POL-1001272,CUST-501272,Home,2024-10-12,Wind/Hail,41826.25,500.0,41326.25,Paid,Hail storm damaged vinyl siding and cracked windows.
CLM-100461,POL-1000290,CUST-500290,Home,2025-09-14,Liability,21123.07,500.0,20623.07,Paid,Family dog bit a neighbor visiting the backyard.
CLM-100462,POL-1004827,CUST-504827,Life,2025-08-13,Death Benefit,776000.0,250.0,776000.0,Paid,Passed away due to natural causes.
CLM-100463,POL-1000252,CUST-500252,Auto,2023-09-10,Uninsured Motorist,2654.39,2500.0,154.39,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100464,POL-1003245,CUST-503245,Home,2025-03-04,Water Damage,32628.9,250.0,32378.9,Paid,"Water heater failed, leaking water across the laundry room floor."
CLM-100465,POL-1003245,CUST-503245,Home,2025-06-17,Water Damage,22868.11,250.0,22618.11,Paid,"Water heater failed, leaking water across the laundry room floor."
CLM-100467,POL-1000350,CUST-500350,Auto,2022-06-22,Uninsured Motorist,5577.37,5000.0,577.37,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100466,POL-1000350,CUST-500350,Auto,2022-11-14,Liability,976.49,5000.0,0.0,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100468,POL-1001187,CUST-501187,Home,2025-02-01,Water Damage,1401.35,5000.0,0.0,Paid,"Water heater failed, leaking water across the laundry room floor."
CLM-100469,POL-1001961,CUST-501961,Auto,2024-09-03,Comprehensive,1952.68,500.0,1452.68,Paid,Collided with a deer crossing the road at night.
CLM-100470,POL-1000422,CUST-500422,Home,2022-06-21,Theft,16705.73,1000.0,15705.73,Paid,Porch pirate stole high-value packages delivered to front door.
CLM-100471,POL-1000090,CUST-500090,Auto,2026-03-30,Uninsured Motorist,7830.45,1000.0,6830.45,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100472,POL-1003729,CUST-503729,Umbrella,2024-08-31,Liability,373736.39,250.0,373486.39,Paid,Settlement for personal injury lawsuit stemming from rental property.
CLM-100473,POL-1002236,CUST-502236,Home,2025-12-20,Theft,14090.64,2500.0,11590.64,Paid,Porch pirate stole high-value packages delivered to front door.
CLM-100474,POL-1000670,CUST-500670,Auto,2025-05-31,Uninsured Motorist,12728.88,500.0,12228.88,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100475,POL-1003040,CUST-503040,Life,2022-10-02,Death Benefit,1567000.0,500.0,1567000.0,Paid,Passed away due to natural causes.
CLM-100476,POL-1003040,CUST-503040,Life,2023-12-06,Death Benefit,1567000.0,500.0,1567000.0,Paid,Accidental death in a domestic incident.
CLM-100477,POL-1003040,CUST-503040,Life,2025-12-22,Death Benefit,1567000.0,500.0,1567000.0,Paid,Passed away due to natural causes.
CLM-100478,POL-1000026,CUST-500026,Home,2025-12-10,Wind/Hail,1048.38,250.0,798.38,Paid,Severe thunderstorm tore off several roof shingles.
CLM-100479,POL-1000429,CUST-500429,Auto,2025-05-08,Uninsured Motorist,500.0,500.0,0.0,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100480,POL-1000683,CUST-500683,Auto,2023-09-15,Liability,7005.44,1000.0,6005.44,Paid,Third-party property damage to a storefront fence.
CLM-100481,POL-1004463,CUST-504463,Home,2026-01-27,Water Damage,16362.31,250.0,16112.31,Paid,"Water heater failed, leaking water across the laundry room floor."
CLM-100482,POL-1003945,CUST-503945,Auto,2024-02-16,Collision,957.87,250.0,707.87,Paid,Rear-end collision at a traffic intersection.
CLM-100483,POL-1003523,CUST-503523,Auto,2025-09-30,Comprehensive,500.0,2500.0,0.0,Paid,Collided with a deer crossing the road at night.
CLM-100484,POL-1001541,CUST-501541,Renters,2025-01-17,Water Damage,3031.65,2500.0,531.65,Paid,Leaking pipe in the wall damaged living room furniture.
CLM-100485,POL-1002031,CUST-502031,Renters,2022-04-09,Theft,6551.4,500.0,6051.4,Paid,"Apartment burglary; laptop, tablet, and gaming console stolen."
CLM-100488,POL-1002232,CUST-502232,Auto,2023-05-06,Uninsured Motorist,5722.66,1000.0,4722.66,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100486,POL-1002232,CUST-502232,Auto,2023-06-16,Comprehensive,6136.67,1000.0,5136.67,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-100487,POL-1002232,CUST-502232,Auto,2023-12-10,Comprehensive,9132.3,1000.0,8132.3,Paid,Windshield cracked by a rock flying from a dump truck.
CLM-100489,POL-1004120,CUST-504120,Home,2023-07-11,Liability,558.33,250.0,308.33,Paid,Family dog bit a neighbor visiting the backyard.
CLM-100490,POL-1003235,CUST-503235,Auto,2023-11-22,Liability,3924.2,1000.0,2924.2,Paid,Third-party property damage to a storefront fence.
CLM-100491,POL-1000254,CUST-500254,Home,2024-05-11,Water Damage,48616.55,250.0,0.0,Denied,"Water heater failed, leaking water across the laundry room floor."
CLM-100492,POL-1001029,CUST-501029,Renters,2023-06-20,Fire,4827.45,2500.0,2327.45,Paid,"Toaster oven caught fire, causing kitchen smoke damage."
CLM-100493,POL-1004392,CUST-504392,Home,2023-12-14,Fire,9255.33,500.0,0.0,Denied,Electrical fire in the garage damaged walls and tools.
CLM-100494,POL-1003800,CUST-503800,Auto,2025-01-18,Collision,5501.36,2500.0,3001.36,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-100495,POL-1004310,CUST-504310,Life,2023-08-29,Death Benefit,1227000.0,2500.0,1227000.0,Paid,Passed away from complications of pneumonia.
CLM-100496,POL-1002509,CUST-502509,Auto,2025-08-13,Uninsured Motorist,3154.12,1000.0,2154.12,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100497,POL-1002292,CUST-502292,Home,2023-06-01,Fire,21921.9,2500.0,19421.9,Paid,Electrical fire in the garage damaged walls and tools.
CLM-100498,POL-1001323,CUST-501323,Home,2025-09-29,Wind/Hail,2200.69,1000.0,1200.69,Paid,Fallen tree limb damaged the backyard deck during a storm.
CLM-100499,POL-1001323,CUST-501323,Home,2026-05-07,Theft,28515.91,1000.0,27515.91,Under Review,Lawnmower and power tools stolen from locked backyard shed.
CLM-100500,POL-1001550,CUST-501550,Home,2023-04-09,Liability,33664.14,500.0,33164.14,Paid,Guest tripped over a loose rug and fractured their wrist.
CLM-100501,POL-1001550,CUST-501550,Home,2024-02-26,Wind/Hail,3170.46,500.0,2670.46,Paid,Hail storm damaged vinyl siding and cracked windows.
CLM-100502,POL-1004647,CUST-504647,Auto,2024-01-06,Comprehensive,5839.77,500.0,5339.77,Paid,Collided with a deer crossing the road at night.
CLM-100504,POL-1000315,CUST-500315,Renters,2023-01-11,Fire,5369.01,1000.0,4369.01,Paid,Candle left unattended started a small bedroom fire.
CLM-100503,POL-1000315,CUST-500315,Renters,2023-10-16,Fire,4874.12,1000.0,0.0,Denied,Candle left unattended started a small bedroom fire.
CLM-100505,POL-1001242,CUST-501242,Home,2025-12-03,Wind/Hail,29784.02,2500.0,27284.02,Paid,Fallen tree limb damaged the backyard deck during a storm.
CLM-100506,POL-1002450,CUST-502450,Auto,2022-06-28,Comprehensive,6078.11,500.0,5578.11,Paid,Windshield cracked by a rock flying from a dump truck.
CLM-100507,POL-1001578,CUST-501578,Home,2022-03-01,Theft,39242.37,250.0,38992.37,Paid,Lawnmower and power tools stolen from locked backyard shed.
CLM-100508,POL-1004625,CUST-504625,Umbrella,2026-03-28,Liability,8852.72,250.0,8602.72,Approved,Settlement for personal injury lawsuit stemming from rental property.
CLM-100509,POL-1003116,CUST-503116,Home,2024-05-08,Fire,31100.6,500.0,30600.6,Paid,Electrical fire in the garage damaged walls and tools.
CLM-100510,POL-1000069,CUST-500069,Auto,2024-06-04,Liability,1060.09,500.0,560.09,Paid,Third-party property damage to a storefront fence.
CLM-100511,POL-1000859,CUST-500859,Auto,2024-12-27,Liability,1624.62,5000.0,0.0,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100512,POL-1002753,CUST-502753,Home,2023-03-22,Wind/Hail,626.92,250.0,376.92,Paid,Fallen tree limb damaged the backyard deck during a storm.
CLM-100513,POL-1001632,CUST-501632,Home,2025-02-09,Theft,8199.98,250.0,7949.98,Paid,Lawnmower and power tools stolen from locked backyard shed.
CLM-100514,POL-1001650,CUST-501650,Life,2024-04-07,Death Benefit,1550000.0,2500.0,1550000.0,Paid,Passed away from complications of pneumonia.
CLM-100515,POL-1003860,CUST-503860,Auto,2024-05-14,Comprehensive,11912.63,5000.0,6912.63,Paid,Collided with a deer crossing the road at night.
CLM-100516,POL-1003106,CUST-503106,Auto,2024-10-14,Uninsured Motorist,15503.6,5000.0,10503.6,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100518,POL-1001074,CUST-501074,Motorcycle,2024-10-06,Liability,15671.01,1000.0,14671.01,Paid,Accidentally scraped side of a parked luxury sedan.
CLM-100517,POL-1001074,CUST-501074,Motorcycle,2024-12-18,Liability,1030.13,1000.0,30.13,Paid,Passenger injured when motorcycle slid on wet leaves.
CLM-100519,POL-1004001,CUST-504001,Auto,2026-04-23,Comprehensive,10319.04,2500.0,7819.04,Paid,Windshield cracked by a rock flying from a dump truck.
CLM-100521,POL-1000787,CUST-500787,Life,2023-08-23,Death Benefit,428000.0,250.0,428000.0,Paid,Passed away from complications of pneumonia.
CLM-100520,POL-1000787,CUST-500787,Life,2025-05-27,Death Benefit,428000.0,250.0,428000.0,Paid,Passed away from complications of pneumonia.
CLM-100522,POL-1002605,CUST-502605,Auto,2025-10-29,Comprehensive,500.0,500.0,0.0,Paid,Collided with a deer crossing the road at night.
CLM-100523,POL-1003630,CUST-503630,Renters,2023-07-19,Theft,1569.85,2500.0,0.0,Paid,"Apartment burglary; laptop, tablet, and gaming console stolen."
CLM-100524,POL-1002121,CUST-502121,Life,2024-04-19,Death Benefit,755000.0,5000.0,755000.0,Paid,Passed away due to natural causes.
CLM-100525,POL-1001874,CUST-501874,Auto,2023-04-27,Collision,4893.65,2500.0,2393.65,Paid,Rear-end collision at a traffic intersection.
CLM-100527,POL-1000811,CUST-500811,Auto,2024-05-21,Comprehensive,14949.16,1000.0,13949.16,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-100526,POL-1000811,CUST-500811,Auto,2025-05-30,Comprehensive,11095.26,1000.0,10095.26,Paid,Hail storm caused extensive denting on hood and roof.
CLM-100528,POL-1000387,CUST-500387,Auto,2026-03-27,Comprehensive,14080.99,5000.0,9080.99,Paid,Hail storm caused extensive denting on hood and roof.
CLM-100529,POL-1002882,CUST-502882,Motorcycle,2025-05-24,Comprehensive,4394.84,2500.0,1894.84,Paid,Motorcycle stolen from apartment complex parking lot.
CLM-100531,POL-1002882,CUST-502882,Motorcycle,2025-12-15,Liability,3378.88,2500.0,878.88,Paid,Accidentally scraped side of a parked luxury sedan.
CLM-100530,POL-1002882,CUST-502882,Motorcycle,2026-04-13,Liability,3602.75,2500.0,1102.75,Paid,Passenger injured when motorcycle slid on wet leaves.
CLM-100532,POL-1001175,CUST-501175,Auto,2023-08-11,Comprehensive,23027.59,1000.0,22027.59,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-100533,POL-1003197,CUST-503197,Renters,2025-12-23,Fire,1998.63,250.0,1748.63,Paid,Candle left unattended started a small bedroom fire.
CLM-100534,POL-1002623,CUST-502623,Motorcycle,2025-03-21,Liability,2974.64,1000.0,1974.64,Paid,Accidentally scraped side of a parked luxury sedan.
CLM-100535,POL-1002623,CUST-502623,Motorcycle,2025-06-25,Comprehensive,3017.62,1000.0,2017.62,Paid,Motorcycle stolen from apartment complex parking lot.
CLM-100537,POL-1001351,CUST-501351,Renters,2024-05-28,Theft,20001.87,1000.0,19001.87,Paid,"Apartment burglary; laptop, tablet, and gaming console stolen."
CLM-100536,POL-1001351,CUST-501351,Renters,2024-11-19,Water Damage,1052.52,1000.0,52.52,Paid,Bathtub overflow from the apartment above leaked through ceiling.
CLM-100538,POL-1000410,CUST-500410,Motorcycle,2023-07-17,Collision,5088.78,2500.0,2588.78,Paid,Collided with a guardrail while avoiding a sudden obstacle.
CLM-100539,POL-1004212,CUST-504212,Life,2026-02-07,Death Benefit,419000.0,1000.0,419000.0,Paid,Passed away due to natural causes.
CLM-100540,POL-1000109,CUST-500109,Auto,2026-04-15,Collision,2740.42,500.0,2240.42,Approved,Sideswiped by another vehicle merging onto the highway.
CLM-100541,POL-1004995,CUST-504995,Home,2025-08-14,Water Damage,4650.99,5000.0,0.0,Paid,"Water heater failed, leaking water across the laundry room floor."
CLM-100542,POL-1003429,CUST-503429,Home,2024-05-25,Liability,3006.2,500.0,2506.2,Paid,Mail carrier slipped on icy front steps and sprained ankle.
CLM-100543,POL-1002809,CUST-502809,Home,2022-01-17,Wind/Hail,4496.09,5000.0,0.0,Paid,Severe thunderstorm tore off several roof shingles.
CLM-100544,POL-1002594,CUST-502594,Auto,2023-05-15,Liability,1990.96,1000.0,990.96,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100545,POL-1002836,CUST-502836,Home,2024-10-31,Wind/Hail,34835.07,5000.0,0.0,Denied,Hail storm damaged vinyl siding and cracked windows.
CLM-100546,POL-1002372,CUST-502372,Motorcycle,2025-03-12,Comprehensive,5327.39,500.0,4827.39,Paid,Motorcycle blown over and damaged during a windstorm.
CLM-100547,POL-1001235,CUST-501235,Home,2025-01-05,Wind/Hail,500.0,250.0,250.0,Paid,Hail storm damaged vinyl siding and cracked windows.
CLM-100549,POL-1002146,CUST-502146,Auto,2023-08-21,Liability,10969.03,250.0,10719.03,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100548,POL-1002146,CUST-502146,Auto,2023-10-24,Collision,3395.46,250.0,3145.46,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-100550,POL-1004975,CUST-504975,Life,2022-08-17,Death Benefit,628000.0,250.0,628000.0,Paid,Passed away from complications of pneumonia.
CLM-100551,POL-1000599,CUST-500599,Home,2024-01-08,Water Damage,31755.88,2500.0,29255.88,Paid,"Dishwasher overflowed, damaging kitchen hardwood floors."
CLM-100552,POL-1001434,CUST-501434,Home,2025-08-14,Theft,46603.55,500.0,46103.55,Paid,Porch pirate stole high-value packages delivered to front door.
CLM-100553,POL-1004996,CUST-504996,Auto,2023-08-04,Collision,4118.31,1000.0,3118.31,Paid,Rear-end collision at a traffic intersection.
CLM-100554,POL-1000538,CUST-500538,Auto,2024-10-11,Comprehensive,1346.0,500.0,846.0,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-100555,POL-1000721,CUST-500721,Auto,2026-04-18,Uninsured Motorist,9520.43,5000.0,0.0,Denied,Rear-ended by an uninsured driver who fled the scene.
CLM-100557,POL-1004410,CUST-504410,Auto,2025-03-09,Collision,4679.07,1000.0,3679.07,Paid,Collided with a stationary utility pole while parking.
CLM-100556,POL-1004410,CUST-504410,Auto,2025-08-27,Comprehensive,4786.72,1000.0,3786.72,Paid,Collided with a deer crossing the road at night.
CLM-100558,POL-1004410,CUST-504410,Auto,2026-01-08,Uninsured Motorist,1845.43,1000.0,0.0,Denied,Rear-ended by an uninsured driver who fled the scene.
CLM-100559,POL-1001872,CUST-501872,Auto,2021-11-21,Uninsured Motorist,34038.17,2500.0,31538.17,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100561,POL-1002845,CUST-502845,Home,2025-03-22,Water Damage,12037.05,250.0,11787.05,Paid,"Water heater failed, leaking water across the laundry room floor."
CLM-100560,POL-1002845,CUST-502845,Home,2026-04-26,Liability,9564.65,250.0,9314.65,Under Review,Guest tripped over a loose rug and fractured their wrist.
CLM-100562,POL-1002053,CUST-502053,Home,2026-01-05,Wind/Hail,17598.39,1000.0,16598.39,Paid,Fallen tree limb damaged the backyard deck during a storm.
CLM-100563,POL-1002907,CUST-502907,Auto,2022-08-24,Comprehensive,7765.69,2500.0,5265.69,Paid,Hail storm caused extensive denting on hood and roof.
CLM-100565,POL-1002254,CUST-502254,Life,2022-10-10,Death Benefit,205000.0,500.0,205000.0,Paid,Accidental death in a domestic incident.
CLM-100564,POL-1002254,CUST-502254,Life,2023-06-12,Death Benefit,205000.0,500.0,205000.0,Paid,Passed away from complications of pneumonia.
CLM-100566,POL-1002254,CUST-502254,Life,2025-01-11,Death Benefit,205000.0,500.0,205000.0,Paid,Accidental death in a domestic incident.
CLM-100568,POL-1003912,CUST-503912,Renters,2022-11-23,Theft,3960.85,250.0,3710.85,Paid,Bicycle stolen from the apartment complex bike rack.
CLM-100567,POL-1003912,CUST-503912,Renters,2022-12-02,Fire,500.0,250.0,250.0,Paid,Candle left unattended started a small bedroom fire.
CLM-100569,POL-1000177,CUST-500177,Home,2026-03-29,Wind/Hail,64315.54,500.0,0.0,Denied,Fallen tree limb damaged the backyard deck during a storm.
CLM-100570,POL-1002890,CUST-502890,Auto,2025-11-07,Liability,2149.19,2500.0,0.0,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100571,POL-1003673,CUST-503673,Auto,2021-10-19,Liability,2219.29,1000.0,1219.29,Paid,Third-party property damage to a storefront fence.
CLM-100574,POL-1000080,CUST-500080,Auto,2024-01-14,Collision,2185.13,2500.0,0.0,Paid,Multi-vehicle accident on wet roadway.
CLM-100572,POL-1000080,CUST-500080,Auto,2024-04-27,Comprehensive,20059.34,2500.0,17559.34,Paid,Hail storm caused extensive denting on hood and roof.
CLM-100573,POL-1000080,CUST-500080,Auto,2024-10-27,Uninsured Motorist,3309.75,2500.0,809.75,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100575,POL-1002561,CUST-502561,Auto,2022-12-04,Liability,15203.9,250.0,14953.9,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100576,POL-1001723,CUST-501723,Boat,2025-11-18,Collision,15901.84,500.0,15401.84,Paid,"Collided with a floating log in the lake, damaging the hull."
CLM-100577,POL-1001617,CUST-501617,Auto,2022-10-16,Liability,5374.64,2500.0,2874.64,Paid,Third-party property damage to a storefront fence.
CLM-100578,POL-1001654,CUST-501654,Auto,2025-09-03,Uninsured Motorist,2759.03,2500.0,0.0,Denied,Hit-and-run incident in a shopping mall parking structure.
CLM-100579,POL-1002328,CUST-502328,Auto,2022-07-28,Comprehensive,2731.41,5000.0,0.0,Paid,Collided with a deer crossing the road at night.
CLM-100580,POL-1004613,CUST-504613,Home,2025-01-28,Wind/Hail,3145.84,500.0,0.0,Denied,Fallen tree limb damaged the backyard deck during a storm.
CLM-100581,POL-1000221,CUST-500221,Auto,2025-10-01,Liability,6887.15,2500.0,4387.15,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100582,POL-1000221,CUST-500221,Auto,2025-10-20,Uninsured Motorist,500.0,2500.0,0.0,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100584,POL-1000093,CUST-500093,Auto,2025-08-06,Comprehensive,7041.54,500.0,6541.54,Paid,Hail storm caused extensive denting on hood and roof.
CLM-100583,POL-1000093,CUST-500093,Auto,2025-09-27,Uninsured Motorist,645.2,500.0,145.2,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100586,POL-1002609,CUST-502609,Auto,2026-01-10,Liability,5673.38,1000.0,4673.38,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100585,POL-1002609,CUST-502609,Auto,2026-04-09,Uninsured Motorist,1123.84,1000.0,123.84,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100587,POL-1003382,CUST-503382,Auto,2026-03-04,Collision,5780.44,2500.0,3280.44,Paid,Multi-vehicle accident on wet roadway.
CLM-100588,POL-1004415,CUST-504415,Auto,2022-06-29,Comprehensive,3566.8,250.0,3316.8,Paid,Collided with a deer crossing the road at night.
CLM-100589,POL-1001397,CUST-501397,Renters,2022-05-24,Theft,2344.81,2500.0,0.0,Denied,"Apartment burglary; laptop, tablet, and gaming console stolen."
CLM-100590,POL-1004686,CUST-504686,Home,2024-04-14,Fire,16131.01,250.0,15881.01,Paid,Electrical fire in the garage damaged walls and tools.
CLM-100591,POL-1001292,CUST-501292,Auto,2024-01-22,Uninsured Motorist,15939.72,1000.0,0.0,Denied,Rear-ended by an uninsured driver who fled the scene.
CLM-100592,POL-1002164,CUST-502164,Auto,2025-02-11,Liability,942.62,2500.0,0.0,Paid,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-100593,POL-1002939,CUST-502939,Umbrella,2022-11-05,Liability,310737.28,1000.0,309737.28,Paid,Defamation lawsuit settlement.
CLM-100594,POL-1003668,CUST-503668,Renters,2025-10-23,Fire,500.0,1000.0,0.0,Paid,Candle left unattended started a small bedroom fire.
CLM-100595,POL-1000812,CUST-500812,Auto,2025-01-28,Uninsured Motorist,4109.26,1000.0,3109.26,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100597,POL-1001258,CUST-501258,Motorcycle,2026-01-22,Collision,1352.31,5000.0,0.0,Paid,Collided with a guardrail while avoiding a sudden obstacle.
CLM-100596,POL-1001258,CUST-501258,Motorcycle,2026-03-25,Liability,7365.44,5000.0,2365.44,Paid,Passenger injured when motorcycle slid on wet leaves.
CLM-100598,POL-1000889,CUST-500889,Auto,2025-07-13,Collision,28973.02,5000.0,23973.02,Paid,Collided with a stationary utility pole while parking.
CLM-100599,POL-1001451,CUST-501451,Auto,2024-10-12,Comprehensive,626.3,1000.0,0.0,Paid,Collided with a deer crossing the road at night.
CLM-100600,POL-1003316,CUST-503316,Auto,2024-12-22,Uninsured Motorist,500.0,5000.0,0.0,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100601,POL-1003316,CUST-503316,Auto,2025-04-25,Comprehensive,3194.64,5000.0,0.0,Paid,Hail storm caused extensive denting on hood and roof.
CLM-100602,POL-1002559,CUST-502559,Home,2024-03-14,Fire,7350.85,500.0,6850.85,Paid,Electrical fire in the garage damaged walls and tools.
CLM-100603,POL-1003574,CUST-503574,Renters,2025-05-12,Theft,2948.82,250.0,2698.82,Paid,"Apartment burglary; laptop, tablet, and gaming console stolen."
CLM-100606,POL-1002680,CUST-502680,Auto,2025-01-20,Collision,500.0,1000.0,0.0,Paid,Collided with a stationary utility pole while parking.
CLM-100605,POL-1002680,CUST-502680,Auto,2025-08-13,Liability,660.21,1000.0,0.0,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100604,POL-1002680,CUST-502680,Auto,2026-03-22,Liability,8082.85,1000.0,7082.85,Paid,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-100607,POL-1004651,CUST-504651,Auto,2025-02-09,Uninsured Motorist,21969.27,500.0,21469.27,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100608,POL-1004811,CUST-504811,Home,2025-11-13,Fire,20634.71,5000.0,15634.71,Paid,Chimney fire caused attic and roof structure damage.
CLM-100609,POL-1004679,CUST-504679,Umbrella,2024-04-22,Liability,126049.51,500.0,125549.51,Paid,Defamation lawsuit settlement.
CLM-100612,POL-1002964,CUST-502964,Motorcycle,2025-02-08,Comprehensive,4677.9,1000.0,0.0,Denied,Motorcycle blown over and damaged during a windstorm.
CLM-100611,POL-1002964,CUST-502964,Motorcycle,2025-04-14,Collision,16767.92,1000.0,15767.92,Paid,"Lost control on gravel curve, laying down the motorcycle."
CLM-100610,POL-1002964,CUST-502964,Motorcycle,2025-05-28,Liability,2021.93,1000.0,1021.93,Paid,Accidentally scraped side of a parked luxury sedan.
CLM-100613,POL-1002672,CUST-502672,Renters,2022-12-01,Theft,10694.52,250.0,10444.52,Paid,Bicycle stolen from the apartment complex bike rack.
CLM-100614,POL-1000561,CUST-500561,Auto,2026-04-22,Collision,17690.33,2500.0,15190.33,Approved,Sideswiped by another vehicle merging onto the highway.
CLM-100615,POL-1002778,CUST-502778,Home,2025-02-27,Water Damage,9801.22,2500.0,0.0,Denied,"Dishwasher overflowed, damaging kitchen hardwood floors."
CLM-100616,POL-1002948,CUST-502948,Home,2023-05-10,Fire,30860.93,2500.0,28360.93,Paid,Chimney fire caused attic and roof structure damage.
CLM-100617,POL-1002948,CUST-502948,Home,2023-08-21,Wind/Hail,42952.29,2500.0,40452.29,Paid,Severe thunderstorm tore off several roof shingles.
CLM-100618,POL-1002817,CUST-502817,Auto,2025-07-31,Comprehensive,10474.72,2500.0,7974.72,Paid,Hail storm caused extensive denting on hood and roof.
CLM-100619,POL-1002758,CUST-502758,Life,2022-11-23,Death Benefit,418000.0,500.0,418000.0,Paid,Passed away from complications of pneumonia.
