claim_id,policy_id,customer_id,policy_type,claim_date,claim_type,claim_amount,deductible,amount_paid,claim_status,incident_description
CLM-100421,POL-1004831,CUST-504831,Auto,2022-03-28,Collision,8967.29,5000.0,3967.29,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-100424,POL-1002107,CUST-502107,Auto,2024-02-26,Liability,500.0,1000.0,0.0,Paid,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-100425,POL-1002107,CUST-502107,Auto,2024-04-29,Uninsured Motorist,1010.5,1000.0,10.5,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100426,POL-1003044,CUST-503044,Auto,2023-04-01,Collision,10711.64,250.0,10461.64,Paid,Collided with a stationary utility pole while parking.
CLM-100427,POL-1000416,CUST-500416,Auto,2024-01-15,Uninsured Motorist,5275.4,5000.0,275.4,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100430,POL-1000505,CUST-500505,Auto,2022-06-02,Uninsured Motorist,5604.73,500.0,5104.73,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100434,POL-1004255,CUST-504255,Auto,2024-07-28,Liability,8507.32,500.0,8007.32,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100435,POL-1004255,CUST-504255,Auto,2025-11-11,Collision,8709.99,500.0,8209.99,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-100438,POL-1004148,CUST-504148,Auto,2023-06-15,Liability,27950.7,2500.0,25450.7,Paid,Third-party property damage to a storefront fence.
CLM-100441,POL-1000893,CUST-500893,Auto,2023-05-01,Uninsured Motorist,7745.75,250.0,7495.75,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100443,POL-1000555,CUST-500555,Auto,2025-12-09,Collision,4786.81,5000.0,0.0,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-100444,POL-1003825,CUST-503825,Auto,2026-04-12,Comprehensive,13986.88,1000.0,12986.88,Paid,Hail storm caused extensive denting on hood and roof.
CLM-100447,POL-1004253,CUST-504253,Auto,2022-10-29,Liability,13934.93,500.0,13434.93,Paid,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-100450,POL-1002221,CUST-502221,Auto,2023-11-18,Collision,6648.16,500.0,0.0,Denied,Rear-end collision at a traffic intersection.
CLM-100454,POL-1003006,CUST-503006,Auto,2024-08-23,Collision,4263.31,1000.0,3263.31,Paid,Rear-end collision at a traffic intersection.
CLM-100456,POL-1002187,CUST-502187,Auto,2023-08-27,Collision,10336.23,250.0,10086.23,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-100457,POL-1002187,CUST-502187,Auto,2025-11-10,Uninsured Motorist,728.78,250.0,478.78,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100458,POL-1003036,CUST-503036,Auto,2024-03-26,Uninsured Motorist,1856.03,2500.0,0.0,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100459,POL-1003918,CUST-503918,Auto,2025-11-24,Collision,15119.77,1000.0,14119.77,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-100463,POL-1000252,CUST-500252,Auto,2023-09-10,Uninsured Motorist,2654.39,2500.0,154.39,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100467,POL-1000350,CUST-500350,Auto,2022-06-22,Uninsured Motorist,5577.37,5000.0,577.37,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100466,POL-1000350,CUST-500350,Auto,2022-11-14,Liability,976.49,5000.0,0.0,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100469,POL-1001961,CUST-501961,Auto,2024-09-03,Comprehensive,1952.68,500.0,1452.68,Paid,Collided with a deer crossing the road at night.
CLM-100471,POL-1000090,CUST-500090,Auto,2026-03-30,Uninsured Motorist,7830.45,1000.0,6830.45,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100474,POL-1000670,CUST-500670,Auto,2025-05-31,Uninsured Motorist,12728.88,500.0,12228.88,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100479,POL-1000429,CUST-500429,Auto,2025-05-08,Uninsured Motorist,500.0,500.0,0.0,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100480,POL-1000683,CUST-500683,Auto,2023-09-15,Liability,7005.44,1000.0,6005.44,Paid,Third-party property damage to a storefront fence.
CLM-100482,POL-1003945,CUST-503945,Auto,2024-02-16,Collision,957.87,250.0,707.87,Paid,Rear-end collision at a traffic intersection.
CLM-100483,POL-1003523,CUST-503523,Auto,2025-09-30,Comprehensive,500.0,2500.0,0.0,Paid,Collided with a deer crossing the road at night.
CLM-100488,POL-1002232,CUST-502232,Auto,2023-05-06,Uninsured Motorist,5722.66,1000.0,4722.66,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100486,POL-1002232,CUST-502232,Auto,2023-06-16,Comprehensive,6136.67,1000.0,5136.67,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-100487,POL-1002232,CUST-502232,Auto,2023-12-10,Comprehensive,9132.3,1000.0,8132.3,Paid,Windshield cracked by a rock flying from a dump truck.
CLM-100490,POL-1003235,CUST-503235,Auto,2023-11-22,Liability,3924.2,1000.0,2924.2,Paid,Third-party property damage to a storefront fence.
CLM-100494,POL-1003800,CUST-503800,Auto,2025-01-18,Collision,5501.36,2500.0,3001.36,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-100496,POL-1002509,CUST-502509,Auto,2025-08-13,Uninsured Motorist,3154.12,1000.0,2154.12,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100502,POL-1004647,CUST-504647,Auto,2024-01-06,Comprehensive,5839.77,500.0,5339.77,Paid,Collided with a deer crossing the road at night.
CLM-100506,POL-1002450,CUST-502450,Auto,2022-06-28,Comprehensive,6078.11,500.0,5578.11,Paid,Windshield cracked by a rock flying from a dump truck.
CLM-100510,POL-1000069,CUST-500069,Auto,2024-06-04,Liability,1060.09,500.0,560.09,Paid,Third-party property damage to a storefront fence.
CLM-100511,POL-1000859,CUST-500859,Auto,2024-12-27,Liability,1624.62,5000.0,0.0,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100515,POL-1003860,CUST-503860,Auto,2024-05-14,Comprehensive,11912.63,5000.0,6912.63,Paid,Collided with a deer crossing the road at night.
CLM-100516,POL-1003106,CUST-503106,Auto,2024-10-14,Uninsured Motorist,15503.6,5000.0,10503.6,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100519,POL-1004001,CUST-504001,Auto,2026-04-23,Comprehensive,10319.04,2500.0,7819.04,Paid,Windshield cracked by a rock flying from a dump truck.
CLM-100522,POL-1002605,CUST-502605,Auto,2025-10-29,Comprehensive,500.0,500.0,0.0,Paid,Collided with a deer crossing the road at night.
CLM-100525,POL-1001874,CUST-501874,Auto,2023-04-27,Collision,4893.65,2500.0,2393.65,Paid,Rear-end collision at a traffic intersection.
CLM-100527,POL-1000811,CUST-500811,Auto,2024-05-21,Comprehensive,14949.16,1000.0,13949.16,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-100526,POL-1000811,CUST-500811,Auto,2025-05-30,Comprehensive,11095.26,1000.0,10095.26,Paid,Hail storm caused extensive denting on hood and roof.
CLM-100528,POL-1000387,CUST-500387,Auto,2026-03-27,Comprehensive,14080.99,5000.0,9080.99,Paid,Hail storm caused extensive denting on hood and roof.
CLM-100532,POL-1001175,CUST-501175,Auto,2023-08-11,Comprehensive,23027.59,1000.0,22027.59,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-100540,POL-1000109,CUST-500109,Auto,2026-04-15,Collision,2740.42,500.0,2240.42,Approved,Sideswiped by another vehicle merging onto the highway.
CLM-100544,POL-1002594,CUST-502594,Auto,2023-05-15,Liability,1990.96,1000.0,990.96,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100549,POL-1002146,CUST-502146,Auto,2023-08-21,Liability,10969.03,250.0,10719.03,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100548,POL-1002146,CUST-502146,Auto,2023-10-24,Collision,3395.46,250.0,3145.46,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-100553,POL-1004996,CUST-504996,Auto,2023-08-04,Collision,4118.31,1000.0,3118.31,Paid,Rear-end collision at a traffic intersection.
CLM-100554,POL-1000538,CUST-500538,Auto,2024-10-11,Comprehensive,1346.0,500.0,846.0,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-100555,POL-1000721,CUST-500721,Auto,2026-04-18,Uninsured Motorist,9520.43,5000.0,0.0,Denied,Rear-ended by an uninsured driver who fled the scene.
CLM-100557,POL-1004410,CUST-504410,Auto,2025-03-09,Collision,4679.07,1000.0,3679.07,Paid,Collided with a stationary utility pole while parking.
CLM-100556,POL-1004410,CUST-504410,Auto,2025-08-27,Comprehensive,4786.72,1000.0,3786.72,Paid,Collided with a deer crossing the road at night.
CLM-100558,POL-1004410,CUST-504410,Auto,2026-01-08,Uninsured Motorist,1845.43,1000.0,0.0,Denied,Rear-ended by an uninsured driver who fled the scene.
CLM-100559,POL-1001872,CUST-501872,Auto,2021-11-21,Uninsured Motorist,34038.17,2500.0,31538.17,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100563,POL-1002907,CUST-502907,Auto,2022-08-24,Comprehensive,7765.69,2500.0,5265.69,Paid,Hail storm caused extensive denting on hood and roof.
CLM-100570,POL-1002890,CUST-502890,Auto,2025-11-07,Liability,2149.19,2500.0,0.0,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100571,POL-1003673,CUST-503673,Auto,2021-10-19,Liability,2219.29,1000.0,1219.29,Paid,Third-party property damage to a storefront fence.
CLM-100574,POL-1000080,CUST-500080,Auto,2024-01-14,Collision,2185.13,2500.0,0.0,Paid,Multi-vehicle accident on wet roadway.
CLM-100572,POL-1000080,CUST-500080,Auto,2024-04-27,Comprehensive,20059.34,2500.0,17559.34,Paid,Hail storm caused extensive denting on hood and roof.
CLM-100573,POL-1000080,CUST-500080,Auto,2024-10-27,Uninsured Motorist,3309.75,2500.0,809.75,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100575,POL-1002561,CUST-502561,Auto,2022-12-04,Liability,15203.9,250.0,14953.9,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100577,POL-1001617,CUST-501617,Auto,2022-10-16,Liability,5374.64,2500.0,2874.64,Paid,Third-party property damage to a storefront fence.
CLM-100578,POL-1001654,CUST-501654,Auto,2025-09-03,Uninsured Motorist,2759.03,2500.0,0.0,Denied,Hit-and-run incident in a shopping mall parking structure.
CLM-100579,POL-1002328,CUST-502328,Auto,2022-07-28,Comprehensive,2731.41,5000.0,0.0,Paid,Collided with a deer crossing the road at night.
CLM-100581,POL-1000221,CUST-500221,Auto,2025-10-01,Liability,6887.15,2500.0,4387.15,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100582,POL-1000221,CUST-500221,Auto,2025-10-20,Uninsured Motorist,500.0,2500.0,0.0,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100584,POL-1000093,CUST-500093,Auto,2025-08-06,Comprehensive,7041.54,500.0,6541.54,Paid,Hail storm caused extensive denting on hood and roof.
CLM-100583,POL-1000093,CUST-500093,Auto,2025-09-27,Uninsured Motorist,645.2,500.0,145.2,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100586,POL-1002609,CUST-502609,Auto,2026-01-10,Liability,5673.38,1000.0,4673.38,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100585,POL-1002609,CUST-502609,Auto,2026-04-09,Uninsured Motorist,1123.84,1000.0,123.84,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100587,POL-1003382,CUST-503382,Auto,2026-03-04,Collision,5780.44,2500.0,3280.44,Paid,Multi-vehicle accident on wet roadway.
CLM-100588,POL-1004415,CUST-504415,Auto,2022-06-29,Comprehensive,3566.8,250.0,3316.8,Paid,Collided with a deer crossing the road at night.
CLM-100591,POL-1001292,CUST-501292,Auto,2024-01-22,Uninsured Motorist,15939.72,1000.0,0.0,Denied,Rear-ended by an uninsured driver who fled the scene.
CLM-100592,POL-1002164,CUST-502164,Auto,2025-02-11,Liability,942.62,2500.0,0.0,Paid,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-100595,POL-1000812,CUST-500812,Auto,2025-01-28,Uninsured Motorist,4109.26,1000.0,3109.26,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100598,POL-1000889,CUST-500889,Auto,2025-07-13,Collision,28973.02,5000.0,23973.02,Paid,Collided with a stationary utility pole while parking.
CLM-100599,POL-1001451,CUST-501451,Auto,2024-10-12,Comprehensive,626.3,1000.0,0.0,Paid,Collided with a deer crossing the road at night.
CLM-100600,POL-1003316,CUST-503316,Auto,2024-12-22,Uninsured Motorist,500.0,5000.0,0.0,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100601,POL-1003316,CUST-503316,Auto,2025-04-25,Comprehensive,3194.64,5000.0,0.0,Paid,Hail storm caused extensive denting on hood and roof.
CLM-100606,POL-1002680,CUST-502680,Auto,2025-01-20,Collision,500.0,1000.0,0.0,Paid,Collided with a stationary utility pole while parking.
CLM-100605,POL-1002680,CUST-502680,Auto,2025-08-13,Liability,660.21,1000.0,0.0,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100604,POL-1002680,CUST-502680,Auto,2026-03-22,Liability,8082.85,1000.0,7082.85,Paid,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-100607,POL-1004651,CUST-504651,Auto,2025-02-09,Uninsured Motorist,21969.27,500.0,21469.27,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100614,POL-1000561,CUST-500561,Auto,2026-04-22,Collision,17690.33,2500.0,15190.33,Approved,Sideswiped by another vehicle merging onto the highway.
CLM-100618,POL-1002817,CUST-502817,Auto,2025-07-31,Comprehensive,10474.72,2500.0,7974.72,Paid,Hail storm caused extensive denting on hood and roof.
CLM-100620,POL-1001756,CUST-501756,Auto,2026-04-21,Comprehensive,16302.18,250.0,16052.18,Paid,Windshield cracked by a rock flying from a dump truck.
CLM-100624,POL-1004139,CUST-504139,Auto,2021-11-09,Collision,7536.89,5000.0,0.0,Denied,Multi-vehicle accident on wet roadway.
CLM-100623,POL-1004139,CUST-504139,Auto,2021-12-26,Collision,9108.1,5000.0,4108.1,Paid,Collided with a stationary utility pole while parking.
CLM-100627,POL-1001588,CUST-501588,Auto,2025-10-21,Collision,11048.81,250.0,10798.81,Paid,Rear-end collision at a traffic intersection.
CLM-100631,POL-1004707,CUST-504707,Auto,2022-10-10,Liability,14915.27,1000.0,13915.27,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100632,POL-1000043,CUST-500043,Auto,2025-12-16,Liability,876.34,2500.0,0.0,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100636,POL-1000677,CUST-500677,Auto,2022-09-01,Comprehensive,500.0,500.0,0.0,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-100638,POL-1001433,CUST-501433,Auto,2022-11-24,Collision,9779.54,500.0,9279.54,Paid,Rear-end collision at a traffic intersection.
CLM-100641,POL-1002843,CUST-502843,Auto,2025-05-14,Liability,1607.76,250.0,1357.76,Paid,Third-party property damage to a storefront fence.
CLM-100644,POL-1003928,CUST-503928,Auto,2024-07-03,Collision,4784.29,2500.0,0.0,Denied,Rear-end collision at a traffic intersection.
CLM-100645,POL-1000544,CUST-500544,Auto,2025-05-18,Uninsured Motorist,3938.23,2500.0,1438.23,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100646,POL-1000367,CUST-500367,Auto,2024-07-13,Uninsured Motorist,6963.19,5000.0,1963.19,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100648,POL-1003550,CUST-503550,Auto,2023-04-23,Liability,9372.64,5000.0,4372.64,Paid,Third-party property damage to a storefront fence.
CLM-100650,POL-1003779,CUST-503779,Auto,2023-12-20,Liability,2482.39,250.0,2232.39,Paid,Third-party property damage to a storefront fence.
CLM-100657,POL-1000734,CUST-500734,Auto,2025-06-18,Liability,15174.11,1000.0,14174.11,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100658,POL-1001534,CUST-501534,Auto,2025-09-27,Uninsured Motorist,500.0,1000.0,0.0,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100663,POL-1003795,CUST-503795,Auto,2025-09-05,Liability,571.35,250.0,321.35,Paid,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-100662,POL-1003795,CUST-503795,Auto,2025-11-29,Liability,9044.41,250.0,8794.41,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100664,POL-1002519,CUST-502519,Auto,2023-03-27,Uninsured Motorist,2344.07,2500.0,0.0,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100665,POL-1001972,CUST-501972,Auto,2023-10-02,Collision,10052.36,5000.0,5052.36,Paid,Rear-end collision at a traffic intersection.
CLM-100668,POL-1000061,CUST-500061,Auto,2023-10-22,Uninsured Motorist,16419.96,250.0,16169.96,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100669,POL-1000061,CUST-500061,Auto,2025-04-11,Comprehensive,4701.59,250.0,4451.59,Paid,Collided with a deer crossing the road at night.
CLM-100678,POL-1001101,CUST-501101,Auto,2022-06-12,Collision,19240.81,500.0,18740.81,Paid,Collided with a stationary utility pole while parking.
CLM-100680,POL-1001101,CUST-501101,Auto,2023-02-09,Uninsured Motorist,6732.87,500.0,6232.87,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100679,POL-1001101,CUST-501101,Auto,2023-05-20,Liability,500.0,500.0,0.0,Paid,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-100681,POL-1002746,CUST-502746,Auto,2022-07-09,Comprehensive,4043.91,250.0,3793.91,Paid,Collided with a deer crossing the road at night.
CLM-100682,POL-1002170,CUST-502170,Auto,2024-04-16,Liability,500.0,1000.0,0.0,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100684,POL-1004254,CUST-504254,Auto,2024-08-03,Uninsured Motorist,10026.98,1000.0,9026.98,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100686,POL-1003537,CUST-503537,Auto,2022-08-07,Collision,1064.72,5000.0,0.0,Paid,Multi-vehicle accident on wet roadway.
CLM-100687,POL-1003537,CUST-503537,Auto,2022-12-14,Liability,500.0,5000.0,0.0,Paid,Third-party property damage to a storefront fence.
CLM-100688,POL-1004925,CUST-504925,Auto,2026-05-08,Collision,2830.06,250.0,2580.06,Under Review,Multi-vehicle accident on wet roadway.
CLM-100689,POL-1002924,CUST-502924,Auto,2023-03-29,Comprehensive,2900.67,5000.0,0.0,Paid,Windshield cracked by a rock flying from a dump truck.
CLM-100691,POL-1003617,CUST-503617,Auto,2023-10-03,Uninsured Motorist,4619.27,5000.0,0.0,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100692,POL-1000291,CUST-500291,Auto,2026-05-07,Comprehensive,11577.74,5000.0,6577.74,Under Review,Windshield cracked by a rock flying from a dump truck.
CLM-100695,POL-1003586,CUST-503586,Auto,2022-07-27,Comprehensive,2813.93,2500.0,313.93,Paid,Hail storm caused extensive denting on hood and roof.
CLM-100697,POL-1003607,CUST-503607,Auto,2022-07-04,Uninsured Motorist,7036.49,500.0,6536.49,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100699,POL-1004810,CUST-504810,Auto,2024-12-12,Uninsured Motorist,19322.9,1000.0,18322.9,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100710,POL-1003626,CUST-503626,Auto,2026-02-26,Liability,2018.62,5000.0,0.0,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100719,POL-1001391,CUST-501391,Auto,2021-07-16,Uninsured Motorist,21444.92,250.0,21194.92,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100721,POL-1004525,CUST-504525,Auto,2026-02-17,Comprehensive,13581.36,5000.0,8581.36,Paid,Windshield cracked by a rock flying from a dump truck.
CLM-100720,POL-1004525,CUST-504525,Auto,2026-03-08,Uninsured Motorist,31725.44,5000.0,26725.44,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100725,POL-1004281,CUST-504281,Auto,2026-03-13,Collision,10062.81,2500.0,0.0,Denied,Rear-end collision at a traffic intersection.
CLM-100728,POL-1003338,CUST-503338,Auto,2022-09-17,Uninsured Motorist,6803.28,500.0,6303.28,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100727,POL-1003338,CUST-503338,Auto,2022-11-27,Uninsured Motorist,10679.53,500.0,10179.53,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100726,POL-1003338,CUST-503338,Auto,2023-07-29,Comprehensive,5449.42,500.0,4949.42,Paid,Windshield cracked by a rock flying from a dump truck.
CLM-100730,POL-1003220,CUST-503220,Auto,2025-05-20,Liability,8909.65,1000.0,7909.65,Paid,Third-party property damage to a storefront fence.
CLM-100729,POL-1003220,CUST-503220,Auto,2025-08-19,Liability,3470.05,1000.0,2470.05,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100734,POL-1003811,CUST-503811,Auto,2022-06-10,Uninsured Motorist,9210.74,500.0,8710.74,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100735,POL-1001867,CUST-501867,Auto,2021-12-14,Collision,16298.2,2500.0,13798.2,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-100737,POL-1003866,CUST-503866,Auto,2025-12-21,Liability,5963.02,2500.0,3463.02,Paid,Third-party property damage to a storefront fence.
CLM-100740,POL-1003846,CUST-503846,Auto,2024-07-05,Uninsured Motorist,4649.11,2500.0,2149.11,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100742,POL-1003846,CUST-503846,Auto,2025-02-21,Collision,9290.92,2500.0,6790.92,Paid,Collided with a stationary utility pole while parking.
CLM-100741,POL-1003846,CUST-503846,Auto,2025-06-18,Liability,14581.03,2500.0,12081.03,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100747,POL-1004024,CUST-504024,Auto,2023-07-06,Collision,587.38,500.0,87.38,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-100748,POL-1004024,CUST-504024,Auto,2023-08-11,Liability,13252.02,500.0,12752.02,Paid,Third-party property damage to a storefront fence.
CLM-100749,POL-1003250,CUST-503250,Auto,2024-08-04,Collision,24015.13,5000.0,19015.13,Paid,Rear-end collision at a traffic intersection.
CLM-100751,POL-1001095,CUST-501095,Auto,2025-09-30,Liability,24621.92,500.0,24121.92,Paid,Third-party property damage to a storefront fence.
CLM-100756,POL-1001425,CUST-501425,Auto,2025-12-20,Uninsured Motorist,1866.62,250.0,1616.62,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100758,POL-1004519,CUST-504519,Auto,2024-09-16,Uninsured Motorist,14303.43,250.0,14053.43,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100761,POL-1000807,CUST-500807,Auto,2025-05-12,Comprehensive,500.0,2500.0,0.0,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-100762,POL-1000807,CUST-500807,Auto,2025-09-17,Uninsured Motorist,4897.04,2500.0,2397.04,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100764,POL-1004743,CUST-504743,Auto,2025-04-11,Uninsured Motorist,1841.56,1000.0,841.56,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100763,POL-1004743,CUST-504743,Auto,2026-02-07,Comprehensive,1751.89,1000.0,0.0,Denied,Hail storm caused extensive denting on hood and roof.
CLM-100770,POL-1001025,CUST-501025,Auto,2025-06-17,Collision,14661.59,1000.0,13661.59,Paid,Rear-end collision at a traffic intersection.
CLM-100771,POL-1003109,CUST-503109,Auto,2024-10-13,Liability,2162.4,5000.0,0.0,Paid,Third-party property damage to a storefront fence.
CLM-100773,POL-1001041,CUST-501041,Auto,2025-08-20,Collision,500.0,1000.0,0.0,Paid,Sideswiped by another vehicle merging onto the highway.
CLM-100775,POL-1000881,CUST-500881,Auto,2024-09-15,Uninsured Motorist,1212.09,500.0,712.09,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100776,POL-1004299,CUST-504299,Auto,2026-03-30,Uninsured Motorist,1621.08,500.0,1121.08,Under Review,Hit-and-run incident in a shopping mall parking structure.
CLM-100779,POL-1004510,CUST-504510,Auto,2024-03-08,Uninsured Motorist,2024.83,1000.0,1024.83,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100782,POL-1000624,CUST-500624,Auto,2025-07-27,Uninsured Motorist,828.19,2500.0,0.0,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100787,POL-1004968,CUST-504968,Auto,2021-11-26,Comprehensive,12537.27,250.0,12287.27,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-100789,POL-1004566,CUST-504566,Auto,2024-11-15,Collision,18273.75,1000.0,0.0,Denied,Collided with a stationary utility pole while parking.
CLM-100791,POL-1001662,CUST-501662,Auto,2026-03-29,Comprehensive,500.0,5000.0,0.0,Paid,Vehicle vandalized with spray paint in a public parking lot.
CLM-100790,POL-1001662,CUST-501662,Auto,2026-05-06,Collision,16233.2,5000.0,11233.2,Under Review,Multi-vehicle accident on wet roadway.
CLM-100792,POL-1001662,CUST-501662,Auto,2026-05-08,Collision,19498.54,5000.0,14498.54,Under Review,Collided with a stationary utility pole while parking.
CLM-100797,POL-1000746,CUST-500746,Auto,2025-12-03,Liability,10604.61,2500.0,8104.61,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100799,POL-1001200,CUST-501200,Auto,2025-06-26,Uninsured Motorist,776.75,500.0,276.75,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100802,POL-1003253,CUST-503253,Auto,2025-11-02,Liability,500.0,500.0,0.0,Paid,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-100801,POL-1003253,CUST-503253,Auto,2026-01-28,Uninsured Motorist,1185.53,500.0,685.53,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100803,POL-1000596,CUST-500596,Auto,2025-02-07,Uninsured Motorist,10400.26,250.0,10150.26,Paid,Rear-ended by an uninsured driver who fled the scene.
CLM-100808,POL-1004719,CUST-504719,Auto,2022-09-19,Liability,6982.74,500.0,6482.74,Paid,Backed into neighbor's parked car causing bumper damage.
CLM-100807,POL-1004719,CUST-504719,Auto,2023-08-07,Comprehensive,5545.72,500.0,5045.72,Paid,Hail storm caused extensive denting on hood and roof.
CLM-100806,POL-1004719,CUST-504719,Auto,2023-08-12,Uninsured Motorist,3580.38,500.0,3080.38,Paid,Hit-and-run incident in a shopping mall parking structure.
CLM-100811,POL-1001412,CUST-501412,Auto,2026-04-18,Comprehensive,17732.85,500.0,17232.85,Paid,Windshield cracked by a rock flying from a dump truck.
CLM-100810,POL-1001412,CUST-501412,Auto,2026-05-08,Liability,3382.15,500.0,2882.15,Under Review,Backed into neighbor's parked car causing bumper damage.
CLM-100816,POL-1000598,CUST-500598,Auto,2026-03-23,Collision,7782.48,500.0,7282.48,Paid,Collided with a stationary utility pole while parking.
CLM-100826,POL-1000810,CUST-500810,Auto,2026-05-01,Liability,574.61,500.0,74.61,Under Review,"Ran a stop sign and hit a bicyclist, causing minor injuries."
CLM-100825,POL-1000810,CUST-500810,Auto,2026-05-08,Liability,3467.46,500.0,2967.46,Under Review,Backed into neighbor's parked car causing bumper damage.
CLM-100824,POL-1000810,CUST-500810,Auto,2026-05-09,Uninsured Motorist,3861.83,500.0,3361.83,Under Review,Rear-ended by an uninsured driver who fled the scene.
CLM-100828,POL-1004324,CUST-504324,Auto,2026-04-18,Comprehensive,500.0,2500.0,0.0,Paid,Windshield cracked by a rock flying from a dump truck.
CLM-100829,POL-1004760,CUST-504760,Auto,2022-10-02,Uninsured Motorist,19418.64,2500.0,16918.64,Paid,Hit-and-run incident in a shopping mall parking structure.
